Academic_Year,Semester,Course_Code,Student_ID,Course_Grade_Point,Overall_Grade,Warning
2025-26,Sem1,B4005,10002530,18.68,A5,
2025-26,Sem1,B4005,10002532,16.78,B2,
2025-26,Sem1,B4005,10002533,NP,NP,NO PAPER - FOLLOW UP REQUIRED
2025-26,Sem1,B4005,10002534,12.97,C3,
2025-26,Sem1,B4005,10002535,13.97,C2,
2025-26,Sem1,B4005,10002536,3.38,F3,
2025-26,Sem1,B4005,10002537,6.15,E3,
2025-26,Sem1,B4005,10002538,12.77,C3,
2025-26,Sem1,B4005,10002539,15.85,B3,
2025-26,Sem1,B4005,10002540,19.99,A4,
2025-26,Sem1,B4005,10002541,15.12,B3,
2025-26,Sem1,B4005,10002542,NP,NP,NO PAPER - FOLLOW UP REQUIRED
2025-26,Sem1,B4005,10002544,14.38,C1,
2025-26,Sem1,B4005,10002547,9.66,D3,
2025-26,Sem1,B4005,10002548,11.31,D1,
2025-26,Sem1,B4005,10002549,16.69,B2,
2025-26,Sem1,B4005,10002550,4.09,F2,
2025-26,Sem1,B4005,10002551,6.72,E3,
2025-26,Sem1,B4005,10002553,13.32,C2,
2025-26,Sem1,B4005,10002555,13.48,C2,
2025-26,Sem1,B4005,10002556,NP,NP,NO PAPER - FOLLOW UP REQUIRED
2025-26,Sem1,B4005,10002557,20.54,A3,
2025-26,Sem1,B4005,10002558,16.59,B2,
2025-26,Sem1,B4005,10002559,13.24,C2,
2025-26,Sem1,B4005,10002561,14.03,C1,
2025-26,Sem1,B4005,10002562,11.19,D1,
2025-26,Sem1,B4005,10002563,3.27,F3,
2025-26,Sem1,B4005,10002564,12.49,C3,
2025-26,Sem1,B4005,10002565,11.24,D1,
2025-26,Sem1,B4005,10002566,20.97,A3,
2025-26,Sem1,B4005,10002567,12.6,C3,
2025-26,Sem1,B4005,10002568,11.37,D1,
2025-26,Sem1,B4005,10002572,16.43,B2,
2025-26,Sem1,B4005,10002573,11.74,D1,
2025-26,Sem1,B4005,10002575,10.07,D2,
2025-26,Sem1,B4005,10002578,3.83,F3,
2025-26,Sem1,B4005,10002579,15.67,B3,
2025-26,Sem1,B4005,10002580,10.05,D2,
2025-26,Sem1,B4005,10002582,19.43,A4,
2025-26,Sem1,B4005,10002583,16.76,B2,
2025-26,Sem1,B4005,10002584,12.34,C3,
2025-26,Sem1,B4005,10002586,14.3,C1,
2025-26,Sem1,B4005,10002587,10.17,D2,
2025-26,Sem1,B4005,10002588,16.13,B2,
2025-26,Sem1,B4005,10002589,9.15,D3,
2025-26,Sem1,B4005,10002590,10.92,D2,
2025-26,Sem1,B4005,10002591,14.5,C1,
2025-26,Sem1,B4005,10002592,14.33,C1,
2025-26,Sem1,B4005,10002593,10.07,D2,
2025-26,Sem1,B4005,10002596,15.12,B3,
2025-26,Sem1,B4005,10002597,7.72,E2,
2025-26,Sem1,B4005,10002602,12.13,C3,
2025-26,Sem1,B4005,10002605,15.2,B3,
2025-26,Sem1,B4005,10002607,20.05,A3,
2025-26,Sem1,B4005,10002608,12.83,C3,
2025-26,Sem1,B4005,10002612,12.86,C3,
2025-26,Sem1,B4005,10002615,15.35,B3,
2025-26,Sem1,B4005,10002616,20.48,A3,
2025-26,Sem1,B4005,10002617,13.93,C2,
2025-26,Sem1,B4005,10002620,17.56,B1,
2025-26,Sem1,B4005,10002621,NP,NP,NO PAPER - FOLLOW UP REQUIRED
2025-26,Sem1,B4005,10002622,7.57,E2,
2025-26,Sem1,B4005,10002623,11.74,D1,
2025-26,Sem1,B4005,10002629,19.1,A4,
2025-26,Sem1,B4005,10002633,11.54,D1,
2025-26,Sem1,B4005,10002637,15.67,B3,
2025-26,Sem1,B4005,10002638,7.19,E2,
2025-26,Sem1,B4005,10002639,14.54,C1,
2025-26,Sem1,B4005,10002645,12.73,C3,
2025-26,Sem1,B4005,10002646,10.15,D2,
2025-26,Sem1,B4005,10002649,14.31,C1,
2025-26,Sem1,B4005,10002651,10.99,D2,
2025-26,Sem1,B4005,10002652,15.09,B3,
2025-26,Sem1,B4005,10002656,9.47,D3,
2025-26,Sem1,B4005,10002658,9.46,D3,
2025-26,Sem1,B4005,10002907,13.71,C2,
2025-26,Sem1,B4005,10002935,14.62,C1,
2025-26,Sem1,B4005,10002952,15.0,B3,
2025-26,Sem1,B4005,10002955,16.32,B2,
2025-26,Sem1,B4005,10002957,13.57,C2,
2025-26,Sem1,B4005,10002969,12.07,C3,
2025-26,Sem1,B4005,10002973,12.11,C3,
2025-26,Sem1,B4005,10002980,NP,NP,NO PAPER - FOLLOW UP REQUIRED
2025-26,Sem1,B4005,10002995,12.47,C3,
2025-26,Sem1,B4005,10003006,13.55,C2,
2025-26,Sem1,B4005,10003082,15.83,B3,
2025-26,Sem1,B4005,10003092,14.91,C1,
2025-26,Sem1,B4005,10003096,20.58,A3,
2025-26,Sem1,B4005,10003101,7.57,E2,
2025-26,Sem1,B4005,10003102,7.59,E2,
2025-26,Sem1,B4005,10003106,16.48,B2,
2025-26,Sem1,B4005,10003109,12.17,C3,
2025-26,Sem1,B4005,10003115,9.35,D3,
2025-26,Sem1,B4005,10003118,5.7,F1,
2025-26,Sem1,B4005,10003119,13.31,C2,
2025-26,Sem1,B4005,10003145,11.72,D1,
2025-26,Sem1,B4005,10003150,9.46,D3,
2025-26,Sem1,B4005,10003418,1.86,G1,
2025-26,Sem1,B4005,10003427,13.57,C2,
2025-26,Sem1,B4005,10003428,15.25,B3,
2025-26,Sem1,B4005,10003438,12.84,C3,
2025-26,Sem1,B4005,10003440,7.29,E2,
2025-26,Sem1,B4005,10003441,17.32,B1,
2025-26,Sem1,B4005,10003460,13.03,C2,
2025-26,Sem1,B4005,10003461,17.22,B1,
2025-26,Sem1,B4005,10003466,19.23,A4,
2025-26,Sem1,B4005,10003479,13.56,C2,
2025-26,Sem1,B4005,10003480,NP,NP,NO PAPER - FOLLOW UP REQUIRED
2025-26,Sem1,B4005,10003486,9.93,D3,
2025-26,Sem1,B4005,10003490,13.32,C2,
2025-26,Sem1,B4005,10003494,19.34,A4,
2025-26,Sem1,B4005,10003562,20.17,A3,
2025-26,Sem1,B4005,10003575,19.94,A4,
2025-26,Sem1,B4005,10003613,11.92,D1,
2025-26,Sem1,B4005,10003637,10.84,D2,
2025-26,Sem1,B4007,10002426,10.64,D2,
2025-26,Sem1,B4007,10002427,19.83,A4,
2025-26,Sem1,B4007,10002428,2.97,G1,
2025-26,Sem1,B4007,10002429,20.23,A3,
2025-26,Sem1,B4007,10002432,15.03,B3,
2025-26,Sem1,B4007,10002433,11.87,D1,
2025-26,Sem1,B4007,10002434,13.7,C2,
2025-26,Sem1,B4007,10002436,9.37,D3,
2025-26,Sem1,B4007,10002437,5.92,F1,
2025-26,Sem1,B4007,10002439,19.68,A4,
2025-26,Sem1,B4007,10002441,17.25,B1,
2025-26,Sem1,B4007,10002442,16.22,B2,
2025-26,Sem1,B4007,10002444,11.77,D1,
2025-26,Sem1,B4007,10002446,16.51,B2,
2025-26,Sem1,B4007,10002448,14.7,C1,
2025-26,Sem1,B4007,10002450,11.99,D1,
2025-26,Sem1,B4007,10002451,12.9,C3,
2025-26,Sem1,B4007,10002452,12.29,C3,
2025-26,Sem1,B4007,10002453,10.29,D2,
2025-26,Sem1,B4007,10002454,12.67,C3,
2025-26,Sem1,B4007,10002457,9.4,D3,
2025-26,Sem1,B4007,10002458,15.69,B3,
2025-26,Sem1,B4007,10002459,3.24,F3,
2025-26,Sem1,B4007,10002461,14.66,C1,
2025-26,Sem1,B4007,10002462,14.39,C1,
2025-26,Sem1,B4007,10002463,11.93,D1,
2025-26,Sem1,B4007,10002464,15.18,B3,
2025-26,Sem1,B4007,10002466,8.17,E1,
2025-26,Sem1,B4007,10002468,13.82,C2,
2025-26,Sem1,B4007,10002469,19.82,A4,
2025-26,Sem1,B4007,10002471,14.13,C1,
2025-26,Sem1,B4007,10002473,13.59,C2,
2025-26,Sem1,B4007,10002474,8.49,E1,
2025-26,Sem1,B4007,10002475,10.11,D2,
2025-26,Sem1,B4007,10002476,17.47,B1,
2025-26,Sem1,B4007,10002477,13.5,C2,
2025-26,Sem1,B4007,10002852,12.46,C3,
2025-26,Sem1,B4007,10002855,13.84,C2,
2025-26,Sem1,B4007,10002879,15.9,B3,
2025-26,Sem1,B4007,10002881,9.95,D3,
2025-26,Sem1,B4007,10002883,11.87,D1,
2025-26,Sem1,B4007,10002884,6.6,E3,
2025-26,Sem1,B4007,10002889,21.01,A2,
2025-26,Sem1,B4007,10003368,13.84,C2,
2025-26,Sem1,B4007,10003369,19.94,A4,
2025-26,Sem1,B4007,10003376,9.83,D3,
2025-26,Sem1,B4007,10003389,9.93,D3,
2025-26,Sem1,B4007,10003400,17.06,B1,
2025-26,Sem1,B4007,10003408,13.86,C2,
2025-26,Sem1,B4008,10002480,16.51,B2,
2025-26,Sem1,B4008,10002481,15.05,B3,
2025-26,Sem1,B4008,10002482,15.32,B3,
2025-26,Sem1,B4008,10002483,15.96,B3,
2025-26,Sem1,B4008,10002484,12.02,C3,
2025-26,Sem1,B4008,10002486,10.71,D2,
2025-26,Sem1,B4008,10002488,8.79,E1,
2025-26,Sem1,B4008,10002489,11.79,D1,
2025-26,Sem1,B4008,10002491,14.82,C1,
2025-26,Sem1,B4008,10002492,11.31,D1,
2025-26,Sem1,B4008,10002494,21.13,A2,
2025-26,Sem1,B4008,10002497,21.17,A2,
2025-26,Sem1,B4008,10002498,9.72,D3,
2025-26,Sem1,B4008,10002499,19.81,A4,
2025-26,Sem1,B4008,10002500,11.75,D1,
2025-26,Sem1,B4008,10002501,5.29,F1,
2025-26,Sem1,B4008,10002502,13.41,C2,
2025-26,Sem1,B4008,10002503,4.95,F2,
2025-26,Sem1,B4008,10002504,5.72,F1,
2025-26,Sem1,B4008,10002505,13.83,C2,
2025-26,Sem1,B4008,10002506,15.78,B3,
2025-26,Sem1,B4008,10002507,5.02,F1,
2025-26,Sem1,B4008,10002508,16.45,B2,
2025-26,Sem1,B4008,10002509,10.01,D2,
2025-26,Sem1,B4008,10002511,20.52,A3,
2025-26,Sem1,B4008,10002512,8.72,E1,
2025-26,Sem1,B4008,10002513,11.46,D1,
2025-26,Sem1,B4008,10002514,10.65,D2,
2025-26,Sem1,B4008,10002515,4.49,F2,
2025-26,Sem1,B4008,10002517,15.49,B3,
2025-26,Sem1,B4008,10002518,7.82,E2,
2025-26,Sem1,B4008,10002519,16.81,B2,
2025-26,Sem1,B4008,10002520,8.16,E1,
2025-26,Sem1,B4008,10002521,6.76,E3,
2025-26,Sem1,B4008,10002522,13.56,C2,
2025-26,Sem1,B4008,10002523,NP,NP,NO PAPER - FOLLOW UP REQUIRED
2025-26,Sem1,B4008,10002524,3.7,F3,
2025-26,Sem1,B4008,10002525,3.44,F3,
2025-26,Sem1,B4008,10002526,3.71,F3,
2025-26,Sem1,B4008,10002527,7.15,E2,
2025-26,Sem1,B4008,10002528,19.33,A4,
2025-26,Sem1,B4008,10002529,9.36,D3,
2025-26,Sem1,B4008,10002530,19.5,A4,
2025-26,Sem1,B4008,10002532,14.13,C1,
2025-26,Sem1,B4008,10002533,10.86,D2,
2025-26,Sem1,B4008,10002534,7.14,E2,
2025-26,Sem1,B4008,10002535,14.84,C1,
2025-26,Sem1,B4008,10002536,8.67,E1,
2025-26,Sem1,B4008,10002537,9.09,D3,
2025-26,Sem1,B4008,10002538,15.15,B3,
2025-26,Sem1,B4008,10002539,14.98,C1,
2025-26,Sem1,B4008,10002540,20.45,A3,
2025-26,Sem1,B4008,10002541,13.54,C2,
2025-26,Sem1,B4008,10002542,15.05,B3,
2025-26,Sem1,B4008,10002544,14.09,C1,
2025-26,Sem1,B4008,10002547,11.42,D1,
2025-26,Sem1,B4008,10002548,9.5,D3,
2025-26,Sem1,B4008,10002549,15.62,B3,
2025-26,Sem1,B4008,10002550,7.55,E2,
2025-26,Sem1,B4008,10002551,4.58,F2,
2025-26,Sem1,B4008,10002553,10.69,D2,
2025-26,Sem1,B4008,10002555,11.23,D1,
2025-26,Sem1,B4008,10002556,14.45,C1,
2025-26,Sem1,B4008,10002557,18.65,A5,
2025-26,Sem1,B4008,10002558,13.5,C2,
2025-26,Sem1,B4008,10002559,14.49,C1,
2025-26,Sem1,B4008,10002561,14.28,C1,
2025-26,Sem1,B4008,10002562,8.72,E1,
2025-26,Sem1,B4008,10002563,5.94,F1,
2025-26,Sem1,B4008,10002564,15.48,B3,
2025-26,Sem1,B4008,10002565,9.18,D3,
2025-26,Sem1,B4008,10002566,20.38,A3,
2025-26,Sem1,B4008,10002567,9.33,D3,
2025-26,Sem1,B4008,10002568,13.46,C2,
2025-26,Sem1,B4008,10002572,14.39,C1,
2025-26,Sem1,B4008,10002573,8.46,E1,
2025-26,Sem1,B4008,10002575,10.02,D2,
2025-26,Sem1,B4008,10002578,6.26,E3,
2025-26,Sem1,B4008,10002579,13.88,C2,
2025-26,Sem1,B4008,10002580,8.82,E1,
2025-26,Sem1,B4008,10002582,19.33,A4,
2025-26,Sem1,B4008,10002583,17.0,B1,
2025-26,Sem1,B4008,10002584,11.28,D1,
2025-26,Sem1,B4008,10002586,15.23,B3,
2025-26,Sem1,B4008,10002587,11.09,D1,
2025-26,Sem1,B4008,10002588,13.46,C2,
2025-26,Sem1,B4008,10002589,9.96,D3,
2025-26,Sem1,B4008,10002590,10.68,D2,
2025-26,Sem1,B4008,10002591,14.11,C1,
2025-26,Sem1,B4008,10002592,NP,NP,NO PAPER - FOLLOW UP REQUIRED
2025-26,Sem1,B4008,10002593,12.72,C3,
2025-26,Sem1,B4008,10002598,20.13,A3,
2025-26,Sem1,B4008,10002599,13.88,C2,
2025-26,Sem1,B4008,10002601,10.98,D2,
2025-26,Sem1,B4008,10002604,21.67,A2,
2025-26,Sem1,B4008,10002606,10.81,D2,
2025-26,Sem1,B4008,10002625,15.92,B3,
2025-26,Sem1,B4008,10002626,20.64,A3,
2025-26,Sem1,B4008,10002628,6.03,E3,
2025-26,Sem1,B4008,10002630,6.52,E3,
2025-26,Sem1,B4008,10002631,20.76,A3,
2025-26,Sem1,B4008,10002635,6.58,E3,
2025-26,Sem1,B4008,10002636,7.81,E2,
2025-26,Sem1,B4008,10002641,2.59,G1,
2025-26,Sem1,B4008,10002642,16.45,B2,
2025-26,Sem1,B4008,10002644,10.92,D2,
2025-26,Sem1,B4008,10002648,16.34,B2,
2025-26,Sem1,B4008,10002650,10.75,D2,
2025-26,Sem1,B4008,10002653,19.65,A4,
2025-26,Sem1,B4008,10002655,13.8,C2,
2025-26,Sem1,B4008,10002660,13.78,C2,
2025-26,Sem1,B4008,10002661,17.07,B1,
2025-26,Sem1,B4008,10002662,17.3,B1,
2025-26,Sem1,B4008,10002663,4.25,F2,
2025-26,Sem1,B4008,10002664,10.77,D2,
2025-26,Sem1,B4008,10002665,19.22,A4,
2025-26,Sem1,B4008,10002667,13.52,C2,
2025-26,Sem1,B4008,10002668,8.51,E1,
2025-26,Sem1,B4008,10002671,14.71,C1,
2025-26,Sem1,B4008,10002672,19.68,A4,
2025-26,Sem1,B4008,10002673,18.42,A5,
2025-26,Sem1,B4008,10002677,10.15,D2,
2025-26,Sem1,B4008,10002678,13.35,C2,
2025-26,Sem1,B4008,10002680,13.56,C2,
2025-26,Sem1,B4008,10002686,NP,NP,NO PAPER - FOLLOW UP REQUIRED
2025-26,Sem1,B4008,10002690,16.17,B2,
2025-26,Sem1,B4008,10002691,14.19,C1,
2025-26,Sem1,B4008,10002692,20.5,A3,
2025-26,Sem1,B4008,10002697,NP,NP,NO PAPER - FOLLOW UP REQUIRED
2025-26,Sem1,B4008,10002698,6.98,E3,
2025-26,Sem1,B4008,10002699,5.18,F1,
2025-26,Sem1,B4008,10002701,13.97,C2,
2025-26,Sem1,B4008,10002703,2.62,G1,
2025-26,Sem1,B4008,10002704,8.0,E1,
2025-26,Sem1,B4008,10002705,9.28,D3,
2025-26,Sem1,B4008,10002706,8.92,E1,
2025-26,Sem1,B4008,10002708,14.45,C1,
2025-26,Sem1,B4008,10002709,19.55,A4,
2025-26,Sem1,B4008,10002712,15.78,B3,
2025-26,Sem1,B4008,10002714,14.78,C1,
2025-26,Sem1,B4008,10002715,NP,NP,NO PAPER - FOLLOW UP REQUIRED
2025-26,Sem1,B4008,10002719,9.42,D3,
2025-26,Sem1,B4008,10002721,20.67,A3,
2025-26,Sem1,B4008,10002722,NP,NP,NO PAPER - FOLLOW UP REQUIRED
2025-26,Sem1,B4008,10002723,13.85,C2,
2025-26,Sem1,B4008,10002724,12.32,C3,
2025-26,Sem1,B4008,10002727,19.2,A4,
2025-26,Sem1,B4008,10002728,7.75,E2,
2025-26,Sem1,B4008,10002907,9.61,D3,
2025-26,Sem1,B4008,10002935,11.41,D1,
2025-26,Sem1,B4008,10002952,12.62,C3,
2025-26,Sem1,B4008,10002955,14.89,C1,
2025-26,Sem1,B4008,10002957,10.02,D2,
2025-26,Sem1,B4008,10002969,12.27,C3,
2025-26,Sem1,B4008,10002973,13.2,C2,
2025-26,Sem1,B4008,10002980,20.14,A3,
2025-26,Sem1,B4008,10002995,10.22,D2,
2025-26,Sem1,B4008,10003006,16.14,B2,
2025-26,Sem1,B4008,10003082,13.0,C2,
2025-26,Sem1,B4008,10003092,12.6,C3,
2025-26,Sem1,B4008,10003096,19.75,A4,
2025-26,Sem1,B4008,10003101,9.26,D3,
2025-26,Sem1,B4008,10003102,3.15,F3,
2025-26,Sem1,B4008,10003106,16.75,B2,
2025-26,Sem1,B4008,10003109,11.9,D1,
2025-26,Sem1,B4008,10003115,11.32,D1,
2025-26,Sem1,B4008,10003134,12.09,C3,
2025-26,Sem1,B4008,10003139,10.22,D2,
2025-26,Sem1,B4008,10003144,NP,NP,NO PAPER - FOLLOW UP REQUIRED
2025-26,Sem1,B4008,10003152,11.65,D1,
2025-26,Sem1,B4008,10003156,16.1,B2,
2025-26,Sem1,B4008,10003166,15.82,B3,
2025-26,Sem1,B4008,10003168,13.97,C2,
2025-26,Sem1,B4008,10003170,14.14,C1,
2025-26,Sem1,B4008,10003172,NP,NP,NO PAPER - FOLLOW UP REQUIRED
2025-26,Sem1,B4008,10003183,13.03,C2,
2025-26,Sem1,B4008,10003187,20.0,A3,
2025-26,Sem1,B4008,10003190,11.77,D1,
2025-26,Sem1,B4008,10003193,15.35,B3,
2025-26,Sem1,B4008,10003206,12.87,C3,
2025-26,Sem1,B4008,10003418,4.2,F2,
2025-26,Sem1,B4008,10003427,10.05,D2,
2025-26,Sem1,B4008,10003428,16.23,B2,
2025-26,Sem1,B4008,10003438,9.8,D3,
2025-26,Sem1,B4008,10003440,12.05,C3,
2025-26,Sem1,B4008,10003441,16.55,B2,
2025-26,Sem1,B4008,10003460,8.7,E1,
2025-26,Sem1,B4008,10003461,15.48,B3,
2025-26,Sem1,B4008,10003466,20.35,A3,
2025-26,Sem1,B4008,10003479,13.87,C2,
2025-26,Sem1,B4008,10003480,20.85,A3,
2025-26,Sem1,B4008,10003486,9.11,D3,
2025-26,Sem1,B4008,10003490,15.2,B3,
2025-26,Sem1,B4008,10003494,20.58,A3,
2025-26,Sem1,B4008,10003562,20.06,A3,
2025-26,Sem1,B4008,10003575,20.16,A3,
2025-26,Sem1,B4008,10003605,19.57,A4,
2025-26,Sem1,B4008,10003624,14.37,C1,
2025-26,Sem1,B4008,10003641,14.74,C1,
2025-26,Sem1,B4008,10003649,10.91,D2,
2025-26,Sem1,B4008,10003661,10.1,D2,
2025-26,Sem1,B4008,10003669,0.92,G2,
2025-26,Sem1,B4008,10003676,12.13,C3,
2025-26,Sem1,B4008,10003683,12.26,C3,
2025-26,Sem1,B4010,10002426,11.29,D1,
2025-26,Sem1,B4010,10002427,19.54,A4,
2025-26,Sem1,B4010,10002428,7.71,E2,
2025-26,Sem1,B4010,10002429,19.36,A4,
2025-26,Sem1,B4010,10002432,17.16,B1,
2025-26,Sem1,B4010,10002433,9.33,D3,
2025-26,Sem1,B4010,10002434,15.84,B3,
2025-26,Sem1,B4010,10002436,5.08,F1,
2025-26,Sem1,B4010,10002437,3.65,F3,
2025-26,Sem1,B4010,10002439,19.42,A4,
2025-26,Sem1,B4010,10002441,16.3,B2,
2025-26,Sem1,B4010,10002442,15.32,B3,
2025-26,Sem1,B4010,10002444,11.45,D1,
2025-26,Sem1,B4010,10002446,15.58,B3,
2025-26,Sem1,B4010,10002448,16.18,B2,
2025-26,Sem1,B4010,10002450,8.74,E1,
2025-26,Sem1,B4010,10002451,10.64,D2,
2025-26,Sem1,B4010,10002452,10.38,D2,
2025-26,Sem1,B4010,10002453,9.56,D3,
2025-26,Sem1,B4010,10002454,12.71,C3,
2025-26,Sem1,B4010,10002457,11.41,D1,
2025-26,Sem1,B4010,10002458,15.55,B3,
2025-26,Sem1,B4010,10002459,4.05,F2,
2025-26,Sem1,B4010,10002461,15.53,B3,
2025-26,Sem1,B4010,10002462,14.98,C1,
2025-26,Sem1,B4010,10002463,8.86,E1,
2025-26,Sem1,B4010,10002464,17.32,B1,
2025-26,Sem1,B4010,10002466,10.7,D2,
2025-26,Sem1,B4010,10002468,12.74,C3,
2025-26,Sem1,B4010,10002469,19.13,A4,
2025-26,Sem1,B4010,10002471,17.59,B1,
2025-26,Sem1,B4010,10002473,7.84,E2,
2025-26,Sem1,B4010,10002474,3.23,F3,
2025-26,Sem1,B4010,10002475,10.92,D2,
2025-26,Sem1,B4010,10002476,13.9,C2,
2025-26,Sem1,B4010,10002477,14.89,C1,
2025-26,Sem1,B4010,10002852,11.25,D1,
2025-26,Sem1,B4010,10002855,10.12,D2,
2025-26,Sem1,B4010,10002879,13.25,C2,
2025-26,Sem1,B4010,10002881,2.95,G1,
2025-26,Sem1,B4010,10002883,14.11,C1,
2025-26,Sem1,B4010,10002884,2.3,G1,
2025-26,Sem1,B4010,10002889,19.98,A4,
2025-26,Sem1,B4010,10003368,15.36,B3,
2025-26,Sem1,B4010,10003369,20.97,A3,
2025-26,Sem1,B4010,10003376,12.73,C3,
2025-26,Sem1,B4010,10003389,12.37,C3,
2025-26,Sem1,B4010,10003400,15.73,B3,
2025-26,Sem1,B4010,10003408,15.04,B3,
2025-26,Sem1,B4015,10002426,9.63,D3,
2025-26,Sem1,B4015,10002427,19.23,A4,
2025-26,Sem1,B4015,10002428,6.79,E3,
2025-26,Sem1,B4015,10002429,18.77,A5,
2025-26,Sem1,B4015,10002432,16.76,B2,
2025-26,Sem1,B4015,10002433,9.08,D3,
2025-26,Sem1,B4015,10002434,14.68,C1,
2025-26,Sem1,B4015,10002436,4.7,F2,
2025-26,Sem1,B4015,10002437,NP,NP,NO PAPER - FOLLOW UP REQUIRED
2025-26,Sem1,B4015,10002439,19.83,A4,
2025-26,Sem1,B4015,10002441,14.84,C1,
2025-26,Sem1,B4015,10002442,NP,NP,NO PAPER - FOLLOW UP REQUIRED
2025-26,Sem1,B4015,10002444,10.33,D2,
2025-26,Sem1,B4015,10002446,14.89,C1,
2025-26,Sem1,B4015,10002448,13.73,C2,
2025-26,Sem1,B4015,10002450,12.17,C3,
2025-26,Sem1,B4015,10002451,10.97,D2,
2025-26,Sem1,B4015,10002452,9.93,D3,
2025-26,Sem1,B4015,10002453,9.22,D3,
2025-26,Sem1,B4015,10002454,13.54,C2,
2025-26,Sem1,B4015,10002457,11.1,D1,
2025-26,Sem1,B4015,10002458,15.8,B3,
2025-26,Sem1,B4015,10002459,6.73,E3,
2025-26,Sem1,B4015,10002461,15.48,B3,
2025-26,Sem1,B4015,10002462,16.5,B2,
2025-26,Sem1,B4015,10002463,10.83,D2,
2025-26,Sem1,B4015,10002464,13.94,C2,
2025-26,Sem1,B4015,10002466,7.43,E2,
2025-26,Sem1,B4015,10002468,13.4,C2,
2025-26,Sem1,B4015,10002469,19.19,A4,
2025-26,Sem1,B4015,10002471,13.11,C2,
2025-26,Sem1,B4015,10002473,12.45,C3,
2025-26,Sem1,B4015,10002474,9.59,D3,
2025-26,Sem1,B4015,10002475,12.87,C3,
2025-26,Sem1,B4015,10002476,17.36,B1,
2025-26,Sem1,B4015,10002477,13.82,C2,
2025-26,Sem1,B4015,10002852,11.48,D1,
2025-26,Sem1,B4015,10002855,12.25,C3,
2025-26,Sem1,B4015,10002879,14.88,C1,
2025-26,Sem1,B4015,10002881,7.54,E2,
2025-26,Sem1,B4015,10002883,12.31,C3,
2025-26,Sem1,B4015,10002884,6.29,E3,
2025-26,Sem1,B4015,10002889,19.05,A4,
2025-26,Sem1,B4015,10003368,14.99,C1,
2025-26,Sem1,B4015,10003369,21.02,A2,
2025-26,Sem1,B4015,10003376,NP,NP,NO PAPER - FOLLOW UP REQUIRED
2025-26,Sem1,B4015,10003389,NP,NP,NO PAPER - FOLLOW UP REQUIRED
2025-26,Sem1,B4015,10003400,16.18,B2,
2025-26,Sem1,B4015,10003408,15.87,B3,
2025-26,Sem1,C1002,10003918,10.97,D2,
2025-26,Sem1,C1002,10003919,11.35,D1,
2025-26,Sem1,C1002,10003921,7.98,E2,
2025-26,Sem1,C1002,10003923,18.44,A5,
2025-26,Sem1,C1002,10003925,13.61,C2,
2025-26,Sem1,C1002,10003926,18.99,A5,
2025-26,Sem1,C1002,10003928,11.88,D1,
2025-26,Sem1,C1002,10003929,16.4,B2,
2025-26,Sem1,C1002,10003930,19.85,A4,
2025-26,Sem1,C1002,10003931,15.93,B3,
2025-26,Sem1,C1002,10003932,14.56,C1,
2025-26,Sem1,C1002,10003933,10.16,D2,
2025-26,Sem1,C1002,10003934,10.77,D2,
2025-26,Sem1,C1002,10003935,15.39,B3,
2025-26,Sem1,C1002,10003936,20.36,A3,
2025-26,Sem1,C1002,10003937,9.13,D3,
2025-26,Sem1,C1002,10003939,14.37,C1,
2025-26,Sem1,C1002,10003940,15.32,B3,
2025-26,Sem1,C1002,10003942,4.79,F2,
2025-26,Sem1,C1002,10003943,18.91,A5,
2025-26,Sem1,C1002,10003945,13.51,C2,
2025-26,Sem1,C1002,10003946,14.55,C1,
2025-26,Sem1,C1002,10003949,19.21,A4,
2025-26,Sem1,C1002,10003951,18.92,A5,
2025-26,Sem1,C1002,10003952,13.7,C2,
2025-26,Sem1,C1002,10003953,NP,NP,NO PAPER - FOLLOW UP REQUIRED
2025-26,Sem1,C1002,10003954,9.68,D3,
2025-26,Sem1,C1002,10003955,13.11,C2,
2025-26,Sem1,C1002,10003956,8.66,E1,
2025-26,Sem1,C1002,10003958,6.34,E3,
2025-26,Sem1,C1002,10003959,11.48,D1,
2025-26,Sem1,C1002,10003961,10.84,D2,
2025-26,Sem1,C1002,10003963,4.34,F2,
2025-26,Sem1,C1002,10003965,15.02,B3,
2025-26,Sem1,C1002,10003968,15.92,B3,
2025-26,Sem1,C1002,10003970,11.46,D1,
2025-26,Sem1,C1002,10003971,21.51,A2,
2025-26,Sem1,C1002,10003972,4.13,F2,
2025-26,Sem1,C1002,10003974,14.33,C1,
2025-26,Sem1,C1002,10003975,2.96,G1,
2025-26,Sem1,C1002,10003976,1.73,G1,
2025-26,Sem1,C1002,10003978,11.11,D1,
2025-26,Sem1,C1002,10003979,13.34,C2,
2025-26,Sem1,C1002,10003980,9.95,D3,
2025-26,Sem1,C1002,10003981,11.43,D1,
2025-26,Sem1,C1002,10003982,NP,NP,NO PAPER - FOLLOW UP REQUIRED
2025-26,Sem1,C1002,10003983,3.85,F3,
2025-26,Sem1,C1002,10003984,14.42,C1,
2025-26,Sem1,C1002,10004075,19.57,A4,
2025-26,Sem1,C1002,10004076,20.03,A3,
2025-26,Sem1,C1002,10004077,16.58,B2,
2025-26,Sem1,C1002,10004078,12.41,C3,
2025-26,Sem1,C1002,10004081,14.8,C1,
2025-26,Sem1,C1002,10004082,14.09,C1,
2025-26,Sem1,C1002,10004083,10.92,D2,
